typ,Ortsteil,Einzugsdatum,Registrierungssdatum,Alter,Geschlecht,Staat,Gebiet,Unterkunftsart,Wohndauer
W,04,21.04.2022,19.05.2022,32,2,166,015,Privat,28
W,04,21.04.2022,19.05.2022,12,2,166,015,Privat,28
W,04,21.04.2022,19.05.2022,10,1,166,015,Privat,28
W,04,21.04.2022,13.05.2022,34,2,166,014,Privat,22
W,04,21.04.2022,13.05.2022,10,1,166,014,Privat,22
W,04,21.04.2022,13.05.2022,5,2,166,014,Privat,22
W,04,21.04.2022,13.05.2022,41,1,166,014,Privat,22
W,42,11.05.2022,22.06.2022,32,2,166,014,GU,42
W,42,11.05.2022,22.06.2022,3,2,166,014,GU,42
W,04,21.04.2022,19.05.2022,34,2,166,015,Privat,28
W,04,21.04.2022,19.05.2022,16,1,166,015,Privat,28
W,04,21.04.2022,19.05.2022,8,1,166,015,Privat,28
W,04,21.04.2022,19.05.2022,8,1,166,015,Privat,28
W,04,21.04.2022,19.05.2022,5,2,166,015,Privat,28
W,01,23.03.2022,24.05.2022,27,2,166,166,Privat,62
W,01,23.03.2022,07.06.2022,53,2,166,166,Privat,76
W,01,10.04.2022,01.07.2022,64,2,166,166,Privat,82
W,04,25.04.2022,16.05.2022,22,2,166,014,Privat,21
W,04,25.04.2022,13.10.2022,37,2,166,014,Privat,171
W,04,25.04.2022,13.10.2022,15,1,166,014,Privat,171
W,04,25.04.2022,13.10.2022,13,1,166,014,Privat,171
W,04,25.04.2022,13.10.2022,13,2,166,014,Privat,171
W,04,25.04.2022,13.10.2022,7,2,166,014,Privat,171
W,04,25.04.2022,13.10.2022,10,2,166,014,Privat,171
W,04,25.04.2022,06.06.2022,30,1,166,014,Privat,42
W,04,25.04.2022,13.05.2022,40,1,166,014,Privat,18
W,04,25.04.2022,13.05.2022,38,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,11,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,0,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,8,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,6,1,166,014,Privat,18
W,04,25.04.2022,13.05.2022,2,1,166,014,Privat,18
E,64,02.05.2022,06.07.2022,79,2,166,,Privat,65
E,64,02.05.2022,06.07.2022,86,1,166,,Privat,65
W,04,25.04.2022,13.05.2022,33,1,166,014,Privat,18
W,04,25.04.2022,13.05.2022,15,1,166,014,Privat,18
W,04,25.04.2022,22.06.2022,20,2,166,003,Privat,58
E,04,25.04.2022,11.07.2022,30,2,166,,Privat,77
W,04,29.06.2022,03.08.2022,31,2,166,014,Privat,35
E,04,25.04.2022,11.07.2022,13,2,166,,Privat,77
W,04,29.06.2022,02.08.2022,13,2,166,014,Privat,34
E,04,25.04.2022,11.07.2022,8,2,166,,Privat,77
W,04,29.06.2022,02.08.2022,8,2,166,014,Privat,34
W,04,25.04.2022,13.05.2022,62,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,42,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,13,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,4,1,166,014,Privat,18
W,73,06.04.2022,20.06.2022,33,2,166,166,Privat,75
W,73,06.04.2022,20.06.2022,8,1,166,166,Privat,75
W,04,25.04.2022,10.06.2022,42,2,166,014,Privat,46
W,04,25.04.2022,10.06.2022,16,2,166,014,Privat,46
W,02,04.05.2022,21.07.2022,18,2,166,166,GU,78
W,04,25.04.2022,13.05.2022,32,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,8,2,166,014,Privat,18
W,04,25.04.2022,13.05.2022,11,1,166,014,Privat,18
W,70,28.03.2022,05.07.2022,46,2,166,014,Privat,99
W,31,11.04.2022,01.08.2022,66,2,166,003,Privat,112
W,31,11.04.2022,01.08.2022,14,2,166,003,Privat,112
W,13,25.04.2022,14.06.2022,18,1,166,014,EAE,50
W,13,25.04.2022,14.06.2022,20,1,166,014,EAE,50
W,13,25.04.2022,25.07.2022,62,2,166,014,EAE,91
W,13,25.04.2022,26.05.2022,19,2,166,014,EAE,31
W,01,04.05.2022,30.06.2022,62,2,166,368,Privat,57
W,01,04.05.2022,30.06.2022,65,1,166,368,Privat,57
W,13,25.04.2022,06.06.2022,37,1,166,014,EAE,42
W,13,25.04.2022,06.06.2022,15,2,166,014,EAE,42
W,13,25.04.2022,06.06.2022,13,1,166,014,EAE,42
W,13,25.04.2022,06.06.2022,11,2,166,014,EAE,42
W,13,25.04.2022,06.06.2022,7,1,166,014,EAE,42
W,54,09.04.2022,30.07.2022,66,2,166,166,Privat,112
W,13,25.04.2022,07.06.2022,21,2,166,014,EAE,43
W,13,25.04.2022,07.06.2022,4,1,166,014,EAE,43
W,02,04.05.2022,06.09.2022,82,1,166,014,EAE,125
W,02,04.05.2022,06.09.2022,78,2,166,014,EAE,125
W,13,25.04.2022,15.06.2022,19,2,166,005,EAE,51
W,10,10.03.2022,15.06.2022,21,2,166,166,Privat,97
W,13,25.04.2022,01.06.2022,66,2,166,014,EAE,37
W,13,25.04.2022,11.05.2022,41,2,166,014,EAE,16
W,13,25.04.2022,11.05.2022,6,2,166,014,EAE,16
W,13,25.04.2022,11.05.2022,15,2,166,014,EAE,16
W,13,25.04.2022,15.06.2022,36,2,166,005,EAE,51
W,13,25.04.2022,15.06.2022,4,2,166,005,EAE,51
W,13,25.04.2022,15.06.2022,11,1,166,005,EAE,51
W,13,25.04.2022,20.05.2022,64,2,166,014,EAE,25
W,13,25.04.2022,11.05.2022,25,2,166,014,EAE,16
W,13,25.04.2022,11.05.2022,2,2,166,014,EAE,16
W,13,25.04.2022,11.05.2022,1,2,166,014,EAE,16
W,13,25.04.2022,11.05.2022,25,1,166,014,EAE,16
W,13,25.04.2022,25.05.2022,66,2,166,014,EAE,30
E,02,25.04.2022,06.07.2022,56,2,166,,EAE,72
W,95,16.04.2022,23.05.2022,33,2,166,166,Privat,37
W,95,16.04.2022,23.05.2022,11,1,166,166,Privat,37
W,27,12.03.2022,04.06.2022,36,2,166,348,Privat,84
W,27,12.03.2022,04.06.2022,13,2,166,348,Privat,84
W,27,12.03.2022,04.06.2022,8,1,166,348,Privat,84
W,10,30.03.2022,27.06.2022,24,2,166,166,Privat,89
W,13,01.04.2022,29.08.2022,31,1,166,161,Privat,150
W,13,01.04.2022,29.08.2022,28,2,166,161,Privat,150
W,27,22.03.2022,30.08.2022,40,2,166,166,Privat,161
W,27,22.03.2022,30.08.2022,9,2,166,166,Privat,161
E,02,09.06.2022,21.12.2022,28,2,166,166,Privat,195
E,02,09.06.2022,21.12.2022,5,1,166,166,Privat,195
W,26,08.04.2022,01.06.2022,31,2,166,166,Privat,54
W,26,08.04.2022,01.06.2022,6,2,166,166,Privat,54
W,13,26.04.2022,14.06.2022,67,2,166,014,EAE,49
W,13,26.04.2022,11.05.2022,55,2,166,014,EAE,15
W,13,26.04.2022,14.06.2022,41,2,166,014,EAE,49
W,13,26.04.2022,10.06.2022,15,1,166,014,EAE,45
W,13,26.04.2022,20.07.2022,57,2,166,014,EAE,85
W,13,26.04.2022,24.05.2022,31,2,166,014,EAE,28
W,13,26.04.2022,10.05.2022,53,2,166,014,EAE,14
W,94,29.03.2022,28.04.2022,19,2,166,016,EAE,30
W,13,26.04.2022,10.05.2022,15,2,166,014,EAE,14
W,13,26.04.2022,11.05.2022,18,2,166,014,EAE,15
W,64,05.04.2022,04.11.2022,26,2,166,011,Privat,213
W,13,26.04.2022,10.05.2022,41,2,166,014,EAE,14
W,64,05.04.2022,04.11.2022,0,1,166,011,Privat,213
W,13,26.04.2022,13.05.2022,43,1,166,014,EAE,17
W,13,26.04.2022,13.05.2022,12,2,166,014,EAE,17
W,13,26.04.2022,13.05.2022,6,2,166,014,EAE,17
W,13,26.04.2022,10.05.2022,22,1,166,014,EAE,14
W,13,26.04.2022,12.05.2022,18,2,166,014,EAE,16
W,13,26.04.2022,12.05.2022,1,1,166,014,EAE,16
W,13,26.04.2022,15.08.2022,41,2,166,014,EAE,111
W,13,26.04.2022,12.08.2022,9,1,166,014,EAE,108
W,13,26.04.2022,12.08.2022,13,1,166,014,EAE,108
W,13,26.04.2022,10.05.2022,74,2,166,014,EAE,14
W,94,29.03.2022,02.05.2022,28,2,166,016,EAE,34
W,94,29.03.2022,02.05.2022,2,1,166,016,EAE,34
W,94,29.03.2022,02.05.2022,1,2,166,016,EAE,34
W,94,29.03.2022,02.05.2022,10,1,166,016,EAE,34
W,94,10.03.2022,30.05.2022,26,2,166,166,Privat,81
W,94,10.03.2022,30.05.2022,3,1,166,166,Privat,81
W,94,29.03.2022,02.05.2022,14,1,166,016,EAE,34
W,51,17.04.2022,21.06.2022,63,2,166,166,Privat,65
W,50,17.05.2022,13.10.2022,36,2,166,166,Privat,149
W,50,17.05.2022,13.10.2022,10,2,166,166,Privat,149
W,50,17.05.2022,13.10.2022,14,1,166,166,Privat,149
W,13,26.04.2022,10.05.2022,40,2,166,014,EAE,14
W,13,26.04.2022,10.05.2022,6,1,166,014,EAE,14
W,13,26.04.2022,12.05.2022,74,2,166,014,EAE,16
W,13,26.04.2022,12.05.2022,75,1,166,014,EAE,16
W,13,26.04.2022,10.05.2022,19,2,166,014,EAE,14
W,52,09.04.2022,20.06.2022,38,2,166,161,Privat,72
W,52,09.04.2022,20.06.2022,11,1,166,161,Privat,72
W,61,16.03.2022,28.09.2022,18,1,166,442,Privat,196
W,02,16.05.2022,22.06.2022,73,2,166,014,GU,37
W,03,15.04.2022,23.06.2022,39,2,166,166,Privat,69
W,03,15.04.2022,23.06.2022,17,2,166,166,Privat,69
W,13,26.04.2022,13.05.2022,40,2,166,014,EAE,17
W,13,26.04.2022,13.05.2022,15,1,166,014,EAE,17
W,52,19.04.2022,01.09.2022,17,2,166,012,Privat,135
W,13,26.04.2022,11.05.2022,44,1,166,014,EAE,15
W,01,30.05.2022,04.10.2022,38,2,166,166,FMW,127
W,01,30.05.2022,04.10.2022,16,2,166,166,FMW,127
W,01,30.05.2022,04.10.2022,9,1,166,166,FMW,127
W,44,15.04.2022,29.06.2022,40,2,166,996,Privat,75
W,13,26.04.2022,18.05.2022,2,2,166,014,EAE,22
W,13,26.04.2022,18.05.2022,12,1,166,014,EAE,22
W,93,31.05.2022,20.06.2022,21,2,166,166,Privat,20
E,44,15.04.2022,08.08.2022,18,1,166,152,Privat,115
W,93,31.05.2022,20.06.2022,55,2,166,166,Privat,20
E,13,26.04.2022,06.07.2022,25,2,166,,EAE,71
W,13,26.04.2022,11.05.2022,4,2,166,014,EAE,15
E,13,26.04.2022,06.07.2022,45,1,166,,EAE,71
E,51,20.03.2022,10.08.2022,35,2,166,166,Privat,143
E,51,20.03.2022,10.08.2022,16,1,166,166,Privat,143
E,51,20.03.2022,10.08.2022,10,2,166,166,Privat,143
W,13,11.05.2022,01.06.2022,50,2,166,014,EAE,21
W,13,26.04.2022,10.05.2022,63,2,166,014,EAE,14
W,13,11.05.2022,01.06.2022,31,2,166,014,EAE,21
W,13,11.05.2022,01.06.2022,12,1,166,014,EAE,21
W,13,26.04.2022,10.05.2022,83,2,166,014,EAE,14
W,13,26.04.2022,10.05.2022,38,2,166,014,EAE,14
W,13,26.04.2022,10.05.2022,10,2,166,014,EAE,14
W,13,26.04.2022,10.05.2022,15,1,166,014,EAE,14
W,13,26.04.2022,12.05.2022,61,2,166,014,EAE,16
W,80,11.05.2022,06.10.2022,38,1,166,014,EAE,148
W,32,28.04.2022,22.06.2022,37,1,166,009,GWg,55
W,13,26.04.2022,12.05.2022,39,2,166,014,EAE,16
W,13,26.04.2022,12.05.2022,13,1,166,014,EAE,16
W,13,26.04.2022,12.05.2022,17,1,166,014,EAE,16
W,13,26.04.2022,11.05.2022,65,1,166,014,EAE,15
W,13,26.04.2022,10.05.2022,59,2,166,014,EAE,14
W,13,26.04.2022,10.05.2022,41,2,166,014,EAE,14
W,10,25.04.2022,02.06.2022,39,2,166,166,Privat,38
W,10,25.04.2022,02.06.2022,2,2,166,166,Privat,38
W,40,01.08.2022,06.10.2022,75,2,166,166,Privat,66
W,20,16.03.2022,30.06.2022,53,2,166,166,Privat,106
W,10,01.06.2022,23.08.2022,31,1,166,348,Privat,83
W,30,02.05.2022,10.05.2022,19,2,166,014,Privat,8
W,30,02.05.2022,09.06.2022,19,2,166,166,Privat,38
W,13,26.04.2022,12.05.2022,28,2,166,014,EAE,16
W,13,26.04.2022,12.05.2022,4,2,166,014,EAE,16
W,13,26.04.2022,12.05.2022,9,1,166,014,EAE,16
W,13,26.04.2022,12.05.2022,7,1,166,014,EAE,16
W,13,26.04.2022,12.05.2022,36,1,166,014,EAE,16
W,13,26.04.2022,10.05.2022,43,2,166,014,EAE,14
W,13,26.04.2022,10.05.2022,14,2,166,014,EAE,14
W,13,26.04.2022,10.05.2022,34,2,166,014,EAE,14
W,13,26.04.2022,25.05.2022,4,1,166,014,EAE,29
